"Feature"	"Measured Variable"	"Test Variable"	"coef"	"stderr"	"N"	"N.not.0"	"pval"	"qval"	"Subset"	"Model Name"	"Reference Variable"
"g__Coprococcus"	"mode_of_delivery"	"Vaginal"	0.0460770812989069	0.0174686016738183	179	129	0.00911201115417199	0.0960902994439956	"samples 9-12 Model"	"symptoms lastDiet pro (Control as reference)"	"Control"
"g__Lactobacillus"	"lastDiet"	"Partially BF"	-0.0588052670606615	0.0225701033362731	179	140	0.00997940862032886	0.099223834282127	"samples 9-12 Model"	"symptoms lastDiet pro (Control as reference)"	"Control"
"f__Enterobacteriaceae_unknwn"	"probiotics_firstyr"	"Pro +"	-0.0541106214445372	0.0207636176972302	179	168	0.00996315459402002	0.099223834282127	"samples 9-12 Model"	"symptoms lastDiet pro (Control as reference)"	"Control"
"g__Anaerococcus"	"lastDiet"	"Partially BF"	0.00756329450428003	0.00298122877551005	179	32	0.0120707792007379	0.116684198940466	"samples 9-12 Model"	"symptoms lastDiet pro (Control as reference)"	"Control"
"f__Bifidobacteriaceae_unknwn"	"lastDiet"	"Formula"	-0.0292904022990177	0.0118003251194794	179	44	0.0140181093772545	0.123581388849118	"samples 9-12 Model"	"symptoms lastDiet pro (Control as reference)"	"Control"
"f__Enterococcaceae_unknwn"	"lastDiet"	"Partially BF"	-0.0180648827743542	0.00729222628644541	179	109	0.0142047573389791	0.123581388849118	"samples 9-12 Model"	"symptoms lastDiet pro (Control as reference)"	"Control"
"g__Moryella"	"symptoms"	"Resolved"	-0.0172581058346878	0.0069581154579318	179	21	0.0140897894460722	0.123581388849118	"samples 9-12 Model"	"symptoms lastDiet pro (Control as reference)"	"Control"
"g__.Ruminococcus."	"lastDiet"	"Formula"	0.0620960180944316	0.0249142862767808	179	167	0.0136351370195873	0.123581388849118	"samples 9-12 Model"	"symptoms lastDiet pro (Control as reference)"	"Control"
"f__Ruminococcaceae_unclsfd"	"probiotics_firstyr"	"Pro +"	0.0305034022956402	0.0124331597878106	179	99	0.0151488094098124	0.128580138405237	"samples 9-12 Model"	"symptoms lastDiet pro (Control as reference)"	"Control"
"g__Varibaculum"	"visit_age_mo"	"visit_age_mo"	-0.00112615060666991	0.00046544623844222	179	23	0.0165833941809357	0.135154244329697	"samples 9-12 Model"	"symptoms lastDiet pro (Control as reference)"	"Control"
"g__Clostridium"	"probiotics_firstyr"	"Pro +"	-0.0514549753855705	0.0213277916990152	179	162	0.0168911497978433	0.135154244329697	"samples 9-12 Model"	"symptoms lastDiet pro (Control as reference)"	"Control"
"g__Dorea"	"symptoms"	"Resolved"	0.0408961563979651	0.0169820791187471	179	126	0.0170884676738697	0.135154244329697	"samples 9-12 Model"	"symptoms lastDiet pro (Control as reference)"	"Control"
"g__Bacteroides"	"lastDiet"	"Formula"	0.143786506753366	0.059980326161773	179	179	0.0175910694084793	0.136037603425574	"samples 9-12 Model"	"symptoms lastDiet pro (Control as reference)"	"Control"
"g__Streptococcus"	"symptoms"	"Resolved"	-0.0392798637687931	0.0166111048537396	179	179	0.0191607117129153	0.144954949480316	"samples 9-12 Model"	"symptoms lastDiet pro (Control as reference)"	"Control"
"g__Ruminococcus"	"lastDiet"	"Formula"	0.0171895326358896	0.00734890637318079	179	123	0.0204813619987823	0.151649233522898	"samples 9-12 Model"	"symptoms lastDiet pro (Control as reference)"	"Control"
"g__Parabacteroides"	"mode_of_delivery"	"Vaginal"	0.0689815805518303	0.02978220593976	179	128	0.021726857237694	0.157519714973281	"samples 9-12 Model"	"symptoms lastDiet pro (Control as reference)"	"Control"
"g__Sutterella"	"lastDiet"	"Formula"	-0.0246794315456146	0.010884304665944	179	57	0.0246082846153599	0.174769041758066	"samples 9-12 Model"	"symptoms lastDiet pro (Control as reference)"	"Control"
"g__Bacteroides"	"lastDiet"	"Partially BF"	0.161630037757734	0.0722474971147131	179	179	0.0265595948077739	0.184854779862106	"samples 9-12 Model"	"symptoms lastDiet pro (Control as reference)"	"Control"
"g__Parabacteroides"	"probiotics_firstyr"	"Pro +"	-0.0814017583519871	0.0370538937725762	179	128	0.0293684002109786	0.193411039603926	"samples 9-12 Model"	"symptoms lastDiet pro (Control as reference)"	"Control"
"g__Clostridium"	"mode_of_delivery"	"Vaginal"	-0.0378412506655907	0.017142292481296	179	162	0.0286038958934028	0.193411039603926	"samples 9-12 Model"	"symptoms lastDiet pro (Control as reference)"	"Control"
"g__Coprococcus"	"lastDiet"	"Formula"	0.0412046188189319	0.0187695237059517	179	129	0.0294816087596968	0.193411039603926	"samples 9-12 Model"	"symptoms lastDiet pro (Control as reference)"	"Control"
"g__Megasphaera"	"mode_of_delivery"	"Vaginal"	-0.0211856921876409	0.00968231444096825	179	69	0.0300120578695747	0.193411039603926	"samples 9-12 Model"	"symptoms lastDiet pro (Control as reference)"	"Control"
"g__Clostridium"	"lastDiet"	"Formula"	-0.039331367562503	0.0184189136091117	179	162	0.0341452744700535	0.209558316895882	"samples 9-12 Model"	"symptoms lastDiet pro (Control as reference)"	"Control"
"g__Lachnospira"	"visit_age_mo"	"visit_age_mo"	0.0181735779123136	0.00851929785716078	179	91	0.0343242070777737	0.209558316895882	"samples 9-12 Model"	"symptoms lastDiet pro (Control as reference)"	"Control"
"g__Haemophilus"	"visit_age_mo"	"visit_age_mo"	0.020608119319497	0.00962075466073637	179	160	0.0335965136219813	0.209558316895882	"samples 9-12 Model"	"symptoms lastDiet pro (Control as reference)"	"Control"
"g__Ruminococcus"	"visit_age_mo"	"visit_age_mo"	0.00672546194110144	0.00317285460114496	179	123	0.0354670502481053	0.212802301488632	"samples 9-12 Model"	"symptoms lastDiet pro (Control as reference)"	"Control"
"g__Rothia"	"lastDiet"	"Formula"	-0.00564672650106591	0.00272423759652119	179	71	0.0396847256906382	0.231849408281361	"samples 9-12 Model"	"symptoms lastDiet pro (Control as reference)"	"Control"
"g__Finegoldia"	"lastDiet"	"Partially BF"	0.00866760409823618	0.00418782625419057	179	51	0.0399740359105795	0.231849408281361	"samples 9-12 Model"	"symptoms lastDiet pro (Control as reference)"	"Control"
"g__.Ruminococcus."	"mode_of_delivery"	"Vaginal"	-0.0474251159890689	0.0231874686739417	179	167	0.0423495041000698	0.24160044962007	"samples 9-12 Model"	"symptoms lastDiet pro (Control as reference)"	"Control"
"g__Epulopiscium"	"visit_age_mo"	"visit_age_mo"	-0.00590542015701634	0.00290327944523473	179	30	0.0434824917145267	0.244063018010569	"samples 9-12 Model"	"symptoms lastDiet pro (Control as reference)"	"Control"
"f__Ruminococcaceae_unclsfd"	"lastDiet"	"Formula"	0.0628530582262114	0.010737412445309	179	99	2.37902487446513e-08	8.27900656313864e-06	"samples 9-12 Model"	"symptoms lastDiet pro (Symptomatic as reference)"	"Symptomatic"
"g__Veillonella"	"lastDiet"	"Formula"	-0.115141486996514	0.0208897723270993	179	179	1.27971034057044e-07	1.61297804366791e-05	"samples 9-12 Model"	"symptoms lastDiet pro (Symptomatic as reference)"	"Symptomatic"
"g__Coprobacillus"	"lastDiet"	"Formula"	0.016704882453693	0.00304021080150797	179	63	1.39049831350682e-07	1.61297804366791e-05	"samples 9-12 Model"	"symptoms lastDiet pro (Symptomatic as reference)"	"Symptomatic"
"g__Oscillospira"	"lastDiet"	"Formula"	0.0440762862445342	0.00813479900080267	179	144	2.00608293846582e-07	1.74529215646526e-05	"samples 9-12 Model"	"symptoms lastDiet pro (Symptomatic as reference)"	"Symptomatic"
"g__Bifidobacterium"	"lastDiet"	"Formula"	-0.235425864597555	0.0443687326175548	179	178	3.41419818656586e-07	2.37628193784984e-05	"samples 9-12 Model"	"symptoms lastDiet pro (Symptomatic as reference)"	"Symptomatic"
"f__Lachnospiraceae_unclsfd"	"lastDiet"	"Formula"	0.0670232865458429	0.0155978692382059	179	151	2.89133559708008e-05	0.00153082853118331	"samples 9-12 Model"	"symptoms lastDiet pro (Symptomatic as reference)"	"Symptomatic"
"g__Faecalibacterium"	"visit_age_mo"	"visit_age_mo"	0.0506252027418771	0.0118242798935516	179	109	3.07925279261011e-05	0.00153082853118331	"samples 9-12 Model"	"symptoms lastDiet pro (Symptomatic as reference)"	"Symptomatic"
"g__Akkermansia"	"lastDiet"	"Formula"	0.0900801580904538	0.0228585352374616	179	93	0.000117945389876967	0.00513062445964808	"samples 9-12 Model"	"symptoms lastDiet pro (Symptomatic as reference)"	"Symptomatic"
"f__Enterococcaceae_unknwn"	"lastDiet"	"Formula"	-0.0225580403867955	0.00605405209279389	179	109	0.000263509629684674	0.00917013511302664	"samples 9-12 Model"	"symptoms lastDiet pro (Symptomatic as reference)"	"Symptomatic"
"f__Enterobacteriaceae_unknwn"	"mode_of_delivery"	"Vaginal"	-0.0621850679311035	0.0166888355137194	179	168	0.000263469319095553	0.00917013511302664	"samples 9-12 Model"	"symptoms lastDiet pro (Symptomatic as reference)"	"Symptomatic"
"g__Dorea"	"lastDiet"	"Formula"	0.0543111467125186	0.0146788249880751	179	126	0.000289947142246538	0.00917287322743594	"samples 9-12 Model"	"symptoms lastDiet pro (Symptomatic as reference)"	"Symptomatic"
"g__Lactobacillus"	"lastDiet"	"Formula"	-0.0680193629272754	0.0187378416371311	179	140	0.000373507705638439	0.0108317234635147	"samples 9-12 Model"	"symptoms lastDiet pro (Symptomatic as reference)"	"Symptomatic"
"g__Blautia"	"lastDiet"	"Formula"	0.0833245730611741	0.0231510752959286	179	149	0.000417244059904354	0.0111693025266704	"samples 9-12 Model"	"symptoms lastDiet pro (Symptomatic as reference)"	"Symptomatic"
"g__Haemophilus"	"lastDiet"	"Formula"	-0.0727142624169429	0.0222834116683382	179	160	0.0013290421379655	0.0330361902865709	"samples 9-12 Model"	"symptoms lastDiet pro (Symptomatic as reference)"	"Symptomatic"
"g__Coprococcus"	"lastDiet"	"Partially BF"	0.072230234335779	0.022608265018981	179	129	0.00166442174559391	0.0386145844977787	"samples 9-12 Model"	"symptoms lastDiet pro (Symptomatic as reference)"	"Symptomatic"
"g__Rothia"	"lastDiet"	"Partially BF"	-0.00989948644355113	0.00328139842660435	179	71	0.00294195539065541	0.0511900237974042	"samples 9-12 Model"	"symptoms lastDiet pro (Symptomatic as reference)"	"Symptomatic"
"g__Bifidobacterium"	"visit_age_mo"	"visit_age_mo"	-0.0585836401075501	0.0191559846164768	179	178	0.0025826553708271	0.0511900237974042	"samples 9-12 Model"	"symptoms lastDiet pro (Symptomatic as reference)"	"Symptomatic"
"g__SMB53"	"lastDiet"	"Formula"	0.0159860377513294	0.00518453175624543	179	52	0.00238444598051805	0.0511900237974042	"samples 9-12 Model"	"symptoms lastDiet pro (Symptomatic as reference)"	"Symptomatic"
"g__Campylobacter"	"lastDiet"	"Formula"	-0.0137655638700692	0.00453691755150271	179	73	0.00278676543893376	0.0511900237974042	"samples 9-12 Model"	"symptoms lastDiet pro (Symptomatic as reference)"	"Symptomatic"
"g__Campylobacter"	"probiotics_firstyr"	"Pro +"	-0.0159221239609836	0.00525342778339478	179	73	0.00281595979380958	0.0511900237974042	"samples 9-12 Model"	"symptoms lastDiet pro (Symptomatic as reference)"	"Symptomatic"
"o__Clostridiales_unclsfd"	"lastDiet"	"Formula"	0.0229923003405469	0.00771396918665278	179	63	0.00329377504970425	0.0545825579665276	"samples 9-12 Model"	"symptoms lastDiet pro (Symptomatic as reference)"	"Symptomatic"
"g__Streptococcus"	"lastDiet"	"Formula"	-0.0421897817229414	0.0143581654108203	179	179	0.00375216971235141	0.0568372367013408	"samples 9-12 Model"	"symptoms lastDiet pro (Symptomatic as reference)"	"Symptomatic"
"g__Megasphaera"	"lastDiet"	"Formula"	-0.0305652025701795	0.0104033759439721	179	69	0.00375648403485873	0.0568372367013408	"samples 9-12 Model"	"symptoms lastDiet pro (Symptomatic as reference)"	"Symptomatic"
"o__Clostridiales_unknwn"	"lastDiet"	"Formula"	0.0620290376528422	0.021485864308027	179	173	0.00438902454283535	0.0636408558711125	"samples 9-12 Model"	"symptoms lastDiet pro (Symptomatic as reference)"	"Symptomatic"
"g__Phascolarctobacterium"	"lastDiet"	"Formula"	0.0137491264658478	0.0048260880850758	179	29	0.00492242524656014	0.0658847686847281	"samples 9-12 Model"	"symptoms lastDiet pro (Symptomatic as reference)"	"Symptomatic"
"g__.Eubacterium."	"lastDiet"	"Formula"	0.0292350661121017	0.0102446892458466	179	144	0.00485256955638027	0.0658847686847281	"samples 9-12 Model"	"symptoms lastDiet pro (Symptomatic as reference)"	"Symptomatic"
"g__Lactobacillus"	"visit_age_mo"	"visit_age_mo"	-0.0222614581755307	0.00808997203595679	179	140	0.00656358510361548	0.0833216414819259	"samples 9-12 Model"	"symptoms lastDiet pro (Symptomatic as reference)"	"Symptomatic"
"f__Lachnospiraceae_unknwn"	"visit_age_mo"	"visit_age_mo"	0.0111695805912882	0.00411912982485773	179	75	0.00737489064262975	0.0833216414819259	"samples 9-12 Model"	"symptoms lastDiet pro (Symptomatic as reference)"	"Symptomatic"
"g__Roseburia"	"visit_age_mo"	"visit_age_mo"	0.0216598537694222	0.00798237270999082	179	96	0.00733608767867691	0.0833216414819259	"samples 9-12 Model"	"symptoms lastDiet pro (Symptomatic as reference)"	"Symptomatic"
"g__Peptoniphilus"	"lastDiet"	"Partially BF"	0.0108707353657845	0.00401220460778305	179	27	0.00742233013201064	0.0833216414819259	"samples 9-12 Model"	"symptoms lastDiet pro (Symptomatic as reference)"	"Symptomatic"
"g__Coprobacillus"	"lastDiet"	"Partially BF"	0.00999191588224517	0.0036619944432722	179	63	0.00702231270030029	0.0833216414819259	"samples 9-12 Model"	"symptoms lastDiet pro (Symptomatic as reference)"	"Symptomatic"
"o__Clostridiales_unclsfd"	"visit_age_mo"	"visit_age_mo"	0.0087959815823288	0.00333046869616985	179	63	0.00902580096655276	0.0960902994439956	"samples 9-12 Model"	"symptoms lastDiet pro (Symptomatic as reference)"	"Symptomatic"
"g__Coprococcus"	"mode_of_delivery"	"Vaginal"	0.0460770812989069	0.0174686016738183	179	129	0.00911201115417199	0.0960902994439956	"samples 9-12 Model"	"symptoms lastDiet pro (Symptomatic as reference)"	"Symptomatic"
"g__Lactobacillus"	"lastDiet"	"Partially BF"	-0.0588052670606615	0.0225701033362731	179	140	0.00997940862032886	0.099223834282127	"samples 9-12 Model"	"symptoms lastDiet pro (Symptomatic as reference)"	"Symptomatic"
"f__Enterobacteriaceae_unknwn"	"probiotics_firstyr"	"Pro +"	-0.0541106214445372	0.0207636176972302	179	168	0.00996315459402002	0.099223834282127	"samples 9-12 Model"	"symptoms lastDiet pro (Symptomatic as reference)"	"Symptomatic"
"g__Anaerococcus"	"lastDiet"	"Partially BF"	0.00756329450428003	0.00298122877551005	179	32	0.0120707792007379	0.116684198940466	"samples 9-12 Model"	"symptoms lastDiet pro (Symptomatic as reference)"	"Symptomatic"
"f__Bifidobacteriaceae_unknwn"	"lastDiet"	"Formula"	-0.0292904022990177	0.0118003251194794	179	44	0.0140181093772545	0.123581388849118	"samples 9-12 Model"	"symptoms lastDiet pro (Symptomatic as reference)"	"Symptomatic"
"f__Enterococcaceae_unknwn"	"lastDiet"	"Partially BF"	-0.0180648827743542	0.00729222628644541	179	109	0.0142047573389791	0.123581388849118	"samples 9-12 Model"	"symptoms lastDiet pro (Symptomatic as reference)"	"Symptomatic"
"g__Moryella"	"symptoms"	"Resolved"	-0.0172581058346878	0.0069581154579318	179	21	0.0140897894460722	0.123581388849118	"samples 9-12 Model"	"symptoms lastDiet pro (Symptomatic as reference)"	"Symptomatic"
"g__.Ruminococcus."	"lastDiet"	"Formula"	0.0620960180944316	0.0249142862767808	179	167	0.0136351370195873	0.123581388849118	"samples 9-12 Model"	"symptoms lastDiet pro (Symptomatic as reference)"	"Symptomatic"
"f__Ruminococcaceae_unclsfd"	"probiotics_firstyr"	"Pro +"	0.0305034022956402	0.0124331597878106	179	99	0.0151488094098124	0.128580138405237	"samples 9-12 Model"	"symptoms lastDiet pro (Symptomatic as reference)"	"Symptomatic"
"g__Varibaculum"	"visit_age_mo"	"visit_age_mo"	-0.00112615060666991	0.00046544623844222	179	23	0.0165833941809357	0.135154244329697	"samples 9-12 Model"	"symptoms lastDiet pro (Symptomatic as reference)"	"Symptomatic"
"g__Clostridium"	"probiotics_firstyr"	"Pro +"	-0.0514549753855705	0.0213277916990152	179	162	0.0168911497978433	0.135154244329697	"samples 9-12 Model"	"symptoms lastDiet pro (Symptomatic as reference)"	"Symptomatic"
"g__Dorea"	"symptoms"	"Resolved"	0.0408961563979651	0.0169820791187471	179	126	0.0170884676738697	0.135154244329697	"samples 9-12 Model"	"symptoms lastDiet pro (Symptomatic as reference)"	"Symptomatic"
"g__Bacteroides"	"lastDiet"	"Formula"	0.143786506753366	0.059980326161773	179	179	0.0175910694084793	0.136037603425574	"samples 9-12 Model"	"symptoms lastDiet pro (Symptomatic as reference)"	"Symptomatic"
"g__Streptococcus"	"symptoms"	"Resolved"	-0.0392798637687931	0.0166111048537396	179	179	0.0191607117129153	0.144954949480316	"samples 9-12 Model"	"symptoms lastDiet pro (Symptomatic as reference)"	"Symptomatic"
"g__Ruminococcus"	"lastDiet"	"Formula"	0.0171895326358896	0.00734890637318079	179	123	0.0204813619987823	0.151649233522898	"samples 9-12 Model"	"symptoms lastDiet pro (Symptomatic as reference)"	"Symptomatic"
"g__Parabacteroides"	"mode_of_delivery"	"Vaginal"	0.0689815805518303	0.02978220593976	179	128	0.021726857237694	0.157519714973281	"samples 9-12 Model"	"symptoms lastDiet pro (Symptomatic as reference)"	"Symptomatic"
"g__Sutterella"	"lastDiet"	"Formula"	-0.0246794315456146	0.010884304665944	179	57	0.0246082846153599	0.174769041758066	"samples 9-12 Model"	"symptoms lastDiet pro (Symptomatic as reference)"	"Symptomatic"
"g__Bacteroides"	"lastDiet"	"Partially BF"	0.161630037757734	0.0722474971147131	179	179	0.0265595948077739	0.184854779862106	"samples 9-12 Model"	"symptoms lastDiet pro (Symptomatic as reference)"	"Symptomatic"
"g__Parabacteroides"	"probiotics_firstyr"	"Pro +"	-0.0814017583519871	0.0370538937725762	179	128	0.0293684002109786	0.193411039603926	"samples 9-12 Model"	"symptoms lastDiet pro (Symptomatic as reference)"	"Symptomatic"
"g__Clostridium"	"mode_of_delivery"	"Vaginal"	-0.0378412506655907	0.017142292481296	179	162	0.0286038958934028	0.193411039603926	"samples 9-12 Model"	"symptoms lastDiet pro (Symptomatic as reference)"	"Symptomatic"
"g__Coprococcus"	"lastDiet"	"Formula"	0.0412046188189319	0.0187695237059517	179	129	0.0294816087596968	0.193411039603926	"samples 9-12 Model"	"symptoms lastDiet pro (Symptomatic as reference)"	"Symptomatic"
"g__Megasphaera"	"mode_of_delivery"	"Vaginal"	-0.0211856921876409	0.00968231444096825	179	69	0.0300120578695747	0.193411039603926	"samples 9-12 Model"	"symptoms lastDiet pro (Symptomatic as reference)"	"Symptomatic"
"g__Clostridium"	"lastDiet"	"Formula"	-0.039331367562503	0.0184189136091117	179	162	0.0341452744700535	0.209558316895882	"samples 9-12 Model"	"symptoms lastDiet pro (Symptomatic as reference)"	"Symptomatic"
"g__Lachnospira"	"visit_age_mo"	"visit_age_mo"	0.0181735779123136	0.00851929785716078	179	91	0.0343242070777737	0.209558316895882	"samples 9-12 Model"	"symptoms lastDiet pro (Symptomatic as reference)"	"Symptomatic"
"g__Haemophilus"	"visit_age_mo"	"visit_age_mo"	0.020608119319497	0.00962075466073637	179	160	0.0335965136219813	0.209558316895882	"samples 9-12 Model"	"symptoms lastDiet pro (Symptomatic as reference)"	"Symptomatic"
"g__Ruminococcus"	"visit_age_mo"	"visit_age_mo"	0.00672546194110144	0.00317285460114496	179	123	0.0354670502481053	0.212802301488632	"samples 9-12 Model"	"symptoms lastDiet pro (Symptomatic as reference)"	"Symptomatic"
"g__Rothia"	"lastDiet"	"Formula"	-0.00564672650106591	0.00272423759652119	179	71	0.0396847256906382	0.231849408281361	"samples 9-12 Model"	"symptoms lastDiet pro (Symptomatic as reference)"	"Symptomatic"
"g__Finegoldia"	"lastDiet"	"Partially BF"	0.00866760409823618	0.00418782625419057	179	51	0.0399740359105795	0.231849408281361	"samples 9-12 Model"	"symptoms lastDiet pro (Symptomatic as reference)"	"Symptomatic"
"g__.Ruminococcus."	"mode_of_delivery"	"Vaginal"	-0.0474251159890689	0.0231874686739417	179	167	0.0423495041000698	0.24160044962007	"samples 9-12 Model"	"symptoms lastDiet pro (Symptomatic as reference)"	"Symptomatic"
